Local time,Open,High,Low,Close,Volume
13.08.2020 13:00:00.000 GMT-0400,338.113,338.263,337.072,337.613,28.7262
13.08.2020 14:00:00.000 GMT-0400,337.613,337.723,335.842,336.263,41.654
13.08.2020 15:00:00.000 GMT-0400,336.272,337.352,335.973,336.862,41.1765
14.08.2020 09:00:00.000 GMT-0400,336.443,336.773,335.903,336.683,24.769
14.08.2020 10:00:00.000 GMT-0400,336.693,337.053,336.182,336.573,41.6295
14.08.2020 11:00:00.000 GMT-0400,336.562,337.333,336.362,337.102,35.0838
14.08.2020 12:00:00.000 GMT-0400,337.122,337.303,336.892,336.992,27.6408
14.08.2020 13:00:00.000 GMT-0400,336.983,337.433,336.802,337.433,23.8803
14.08.2020 14:00:00.000 GMT-0400,337.433,337.433,336.562,336.582,25.32
14.08.2020 15:00:00.000 GMT-0400,336.583,336.863,335.682,336.862,32.2145
17.08.2020 09:00:00.000 GMT-0400,337.952,338.183,337.722,337.893,18.783
17.08.2020 10:00:00.000 GMT-0400,337.892,338.353,337.502,338.043,27.5597
17.08.2020 11:00:00.000 GMT-0400,338.033,338.202,337.752,338.023,22.865
17.08.2020 12:00:00.000 GMT-0400,338.023,338.203,337.782,338.132,18.751
17.08.2020 13:00:00.000 GMT-0400,338.162,338.182,337.972,338.063,15.046
17.08.2020 14:00:00.000 GMT-0400,338.063,338.163,337.822,337.923,15.576
17.08.2020 15:00:00.000 GMT-0400,337.923,338.163,337.592,337.902,22.3008
18.08.2020 09:00:00.000 GMT-0400,338.333,339.083,338.182,338.402,18.9468
18.08.2020 10:00:00.000 GMT-0400,338.392,338.453,336.622,337.772,38.857
18.08.2020 11:00:00.000 GMT-0400,337.793,338.473,337.673,338.392,26.2395
18.08.2020 12:00:00.000 GMT-0400,338.383,338.813,338.282,338.723,20.4527
18.08.2020 13:00:00.000 GMT-0400,338.722,338.943,338.492,338.743,18.347
18.08.2020 14:00:00.000 GMT-0400,338.733,338.993,338.532,338.883,19.9753
18.08.2020 15:00:00.000 GMT-0400,338.883,339.103,338.292,338.622,26.8608
19.08.2020 09:00:00.000 GMT-0400,339.083,339.203,338.632,338.802,20.7237
19.08.2020 10:00:00.000 GMT-0400,338.782,339.342,338.742,339.243,28.7875
19.08.2020 11:00:00.000 GMT-0400,339.242,339.623,339.022,339.512,24.21
19.08.2020 12:00:00.000 GMT-0400,339.513,339.533,339.062,339.193,20.538
19.08.2020 13:00:00.000 GMT-0400,339.183,339.443,339.122,339.383,16.0728
19.08.2020 14:00:00.000 GMT-0400,339.383,339.593,337.852,338.643,39.527
19.08.2020 15:00:00.000 GMT-0400,338.643,338.803,336.632,337.243,37.883
20.08.2020 09:00:00.000 GMT-0400,335.393,336.792,335.232,336.752,21.2135
20.08.2020 10:00:00.000 GMT-0400,336.763,337.533,336.532,337.172,32.2497
20.08.2020 11:00:00.000 GMT-0400,337.173,337.833,336.772,337.702,27.1515
20.08.2020 12:00:00.000 GMT-0400,337.703,337.873,337.262,337.333,20.7943
20.08.2020 13:00:00.000 GMT-0400,337.343,337.753,337.143,337.593,20.6803
20.08.2020 14:00:00.000 GMT-0400,337.593,338.243,337.542,338.232,22.2435
20.08.2020 15:00:00.000 GMT-0400,338.222,338.802,337.782,338.273,26.4789
21.08.2020 09:00:00.000 GMT-0400,337.942,338.673,337.573,338.633,22.8953
21.08.2020 10:00:00.000 GMT-0400,338.632,338.943,337.952,338.632,131.5838
21.08.2020 11:00:00.000 GMT-0400,338.622,338.703,337.922,337.983,196.5445
21.08.2020 12:00:00.000 GMT-0400,337.972,338.793,337.923,338.582,143.8435
21.08.2020 13:00:00.000 GMT-0400,338.583,338.963,338.342,338.853,148.4775
21.08.2020 14:00:00.000 GMT-0400,338.853,339.463,338.692,339.353,123.865
21.08.2020 15:00:00.000 GMT-0400,339.352,339.713,339.132,339.472,172.1195
24.08.2020 09:00:00.000 GMT-0400,342.123,342.243,341.532,341.893,91.5595
24.08.2020 10:00:00.000 GMT-0400,341.902,342.422,341.073,341.312,178.8685
24.08.2020 11:00:00.000 GMT-0400,341.313,341.993,341.182,341.782,114.43
24.08.2020 12:00:00.000 GMT-0400,341.793,342.083,341.603,341.703,100.2675
24.08.2020 13:00:00.000 GMT-0400,341.713,342.063,341.512,341.793,75.292
24.08.2020 14:00:00.000 GMT-0400,341.783,341.983,341.292,341.513,80.3595
24.08.2020 15:00:00.000 GMT-0400,341.522,343.013,341.152,342.943,108.39
25.08.2020 09:00:00.000 GMT-0400,343.552,343.722,342.873,343.352,103.2735
25.08.2020 10:00:00.000 GMT-0400,343.363,343.373,342.272,342.752,162.795
25.08.2020 11:00:00.000 GMT-0400,342.753,343.483,342.352,342.732,120.4665
25.08.2020 12:00:00.000 GMT-0400,342.722,343.163,342.352,343.082,91.495
25.08.2020 13:00:00.000 GMT-0400,343.072,343.403,342.832,343.193,56.951
25.08.2020 14:00:00.000 GMT-0400,343.193,343.803,343.032,343.743,58.8775
25.08.2020 15:00:00.000 GMT-0400,343.733,344.212,343.532,344.113,62.835
26.08.2020 09:00:00.000 GMT-0400,344.762,344.783,344.182,344.682,70.833
26.08.2020 10:00:00.000 GMT-0400,344.692,345.343,344.462,345.242,77.4585
26.08.2020 11:00:00.000 GMT-0400,345.253,346.093,345.092,346.002,61.1005
26.08.2020 12:00:00.000 GMT-0400,346.003,347.033,345.902,346.612,86.408
26.08.2020 13:00:00.000 GMT-0400,346.612,347.043,346.612,347.032,81.455
26.08.2020 14:00:00.000 GMT-0400,347.032,347.872,346.373,346.543,116.587
26.08.2020 15:00:00.000 GMT-0400,346.543,347.822,346.322,347.572,125.882
27.08.2020 09:00:00.000 GMT-0400,348.552,349.513,347.473,349.273,151.2915
27.08.2020 10:00:00.000 GMT-0400,349.272,349.652,347.532,349.553,236.2305
27.08.2020 11:00:00.000 GMT-0400,349.523,349.913,348.582,349.553,156.9563
27.08.2020 12:00:00.000 GMT-0400,349.553,349.553,346.542,347.042,206.1775
27.08.2020 13:00:00.000 GMT-0400,347.043,348.712,346.642,348.663,204.9485
27.08.2020 14:00:00.000 GMT-0400,348.662,349.522,348.533,349.122,114.35
27.08.2020 15:00:00.000 GMT-0400,349.133,349.713,348.182,348.343,160.2435
28.08.2020 09:00:00.000 GMT-0400,349.462,349.613,348.622,349.303,122.357
28.08.2020 10:00:00.000 GMT-0400,349.303,349.383,348.163,348.402,195.927
28.08.2020 11:00:00.000 GMT-0400,348.412,349.463,348.283,349.312,114.316
28.08.2020 12:00:00.000 GMT-0400,349.313,349.722,349.092,349.692,70.798
28.08.2020 13:00:00.000 GMT-0400,349.703,349.703,348.752,349.263,93.9945
28.08.2020 14:00:00.000 GMT-0400,349.252,349.923,349.012,349.783,70.38
28.08.2020 15:00:00.000 GMT-0400,349.783,350.723,349.702,350.563,81.3865
31.08.2020 09:00:00.000 GMT-0400,350.352,350.683,349.892,350.033,110.2505
31.08.2020 10:00:00.000 GMT-0400,350.012,350.262,349.862,350.122,23.6405
31.08.2020 11:00:00.000 GMT-0400,350.702,350.823,349.102,350.152,129.6975
31.08.2020 12:00:00.000 GMT-0400,350.162,350.683,350.012,350.522,94.7055
31.08.2020 13:00:00.000 GMT-0400,350.523,350.883,350.362,350.643,73.6395
31.08.2020 14:00:00.000 GMT-0400,350.632,350.892,350.202,350.792,60.165
31.08.2020 15:00:00.000 GMT-0400,350.802,351.303,349.352,349.352,126.985
01.09.2020 09:00:00.000 GMT-0400,350.222,350.603,349.252,350.513,114.073
01.09.2020 10:00:00.000 GMT-0400,350.513,351.413,350.182,350.673,175.101
01.09.2020 11:00:00.000 GMT-0400,350.673,351.233,350.412,350.773,141.9765
01.09.2020 12:00:00.000 GMT-0400,350.783,351.223,350.712,351.213,69.1755
01.09.2020 13:00:00.000 GMT-0400,351.222,351.502,350.852,351.333,57.683
01.09.2020 14:00:00.000 GMT-0400,351.343,351.913,351.262,351.853,37.6695
01.09.2020 15:00:00.000 GMT-0400,351.842,352.693,351.412,352.593,79.6685
02.09.2020 09:00:00.000 GMT-0400,354.713,354.722,353.552,353.762,125.182
02.09.2020 10:00:00.000 GMT-0400,353.772,355.313,353.433,354.892,220.069
02.09.2020 11:00:00.000 GMT-0400,354.923,355.093,353.672,354.792,216.557
02.09.2020 12:00:00.000 GMT-0400,354.783,355.803,354.592,355.593,137.8395
02.09.2020 13:00:00.000 GMT-0400,355.592,356.752,355.422,356.443,102.699
02.09.2020 14:00:00.000 GMT-0400,356.443,356.942,355.813,356.752,104.543
02.09.2020 15:00:00.000 GMT-0400,356.762,358.733,356.672,357.702,130.123
03.09.2020 09:00:00.000 GMT-0400,355.883,356.392,355.182,355.812,145.873
03.09.2020 10:00:00.000 GMT-0400,355.803,355.943,350.362,351.352,314.0545
03.09.2020 11:00:00.000 GMT-0400,351.353,351.503,345.223,348.082,386.8572
03.09.2020 12:00:00.000 GMT-0400,348.073,348.853,345.493,345.673,346.7975
03.09.2020 13:00:00.000 GMT-0400,345.682,347.003,344.283,345.603,349.5935
03.09.2020 14:00:00.000 GMT-0400,345.592,346.922,343.992,343.993,312.27
03.09.2020 15:00:00.000 GMT-0400,344.003,345.932,342.632,345.553,350.4955
04.09.2020 09:00:00.000 GMT-0400,346.182,347.833,343.073,343.573,188.45
04.09.2020 10:00:00.000 GMT-0400,343.572,344.732,334.882,338.423,413.664
04.09.2020 11:00:00.000 GMT-0400,338.413,339.553,335.432,339.233,391.1355
04.09.2020 12:00:00.000 GMT-0400,339.233,341.603,338.052,340.912,341.106
04.09.2020 13:00:00.000 GMT-0400,340.922,340.923,338.473,340.363,303.963
04.09.2020 14:00:00.000 GMT-0400,340.363,344.652,339.712,344.542,312.404
04.09.2020 15:00:00.000 GMT-0400,344.583,345.412,342.342,342.663,342.9075
08.09.2020 09:00:00.000 GMT-0400,336.743,337.013,333.883,336.722,198.6745
08.09.2020 10:00:00.000 GMT-0400,336.722,338.062,334.813,335.862,382.9765
08.09.2020 11:00:00.000 GMT-0400,335.903,337.372,334.442,335.492,366.209
08.09.2020 12:00:00.000 GMT-0400,335.503,336.993,335.312,336.783,282.6515
08.09.2020 13:00:00.000 GMT-0400,336.772,337.753,336.043,337.202,225.115
08.09.2020 14:00:00.000 GMT-0400,337.212,337.562,333.032,334.503,243.3565
08.09.2020 15:00:00.000 GMT-0400,334.502,335.513,332.892,333.282,310.0753
09.09.2020 09:00:00.000 GMT-0400,337.593,338.162,336.633,338.162,165.48
09.09.2020 10:00:00.000 GMT-0400,338.193,339.873,338.123,339.382,267.3775
09.09.2020 11:00:00.000 GMT-0400,339.393,340.573,338.922,340.282,207.378
09.09.2020 12:00:00.000 GMT-0400,340.275,341.393,340.132,341.162,141.476
09.09.2020 13:00:00.000 GMT-0400,341.163,342.242,341.052,341.163,152.449
09.09.2020 14:00:00.000 GMT-0400,341.172,342.003,340.722,341.682,161.0525
09.09.2020 15:00:00.000 GMT-0400,341.673,342.473,339.643,339.762,206.908
10.09.2020 09:00:00.000 GMT-0400,341.822,342.443,341.212,341.642,153.517
10.09.2020 10:00:00.000 GMT-0400,341.633,342.523,338.643,338.812,266.4365
10.09.2020 11:00:00.000 GMT-0400,338.822,340.833,338.132,339.443,285.776
10.09.2020 12:00:00.000 GMT-0400,339.462,339.973,337.353,338.522,274.3925
10.09.2020 13:00:00.000 GMT-0400,338.513,339.603,337.592,337.773,230.7563
10.09.2020 14:00:00.000 GMT-0400,337.752,338.523,334.123,336.042,315.2205
10.09.2020 15:00:00.000 GMT-0400,336.032,336.122,332.873,333.893,329.8777
11.09.2020 09:00:00.000 GMT-0400,335.822,336.543,333.953,334.182,181.282
11.09.2020 10:00:00.000 GMT-0400,334.172,336.603,333.733,335.642,319.734
11.09.2020 11:00:00.000 GMT-0400,335.653,336.973,334.713,334.802,255.114
11.09.2020 12:00:00.000 GMT-0400,334.822,335.872,333.073,333.152,256.0645
11.09.2020 13:00:00.000 GMT-0400,333.152,333.543,331.013,331.483,284.1085
11.09.2020 14:00:00.000 GMT-0400,331.503,334.333,331.132,333.622,261.352
11.09.2020 15:00:00.000 GMT-0400,333.613,335.373,332.373,334.083,277.1862
14.09.2020 09:00:00.000 GMT-0400,337.492,339.073,336.932,338.953,134.688
14.09.2020 10:00:00.000 GMT-0400,338.983,340.393,338.762,339.703,183.6205
14.09.2020 11:00:00.000 GMT-0400,339.692,340.242,339.232,339.802,138.3585
14.09.2020 12:00:00.000 GMT-0400,339.782,340.083,339.263,339.582,136.949
14.09.2020 13:00:00.000 GMT-0400,339.582,339.853,338.082,338.912,152.728
14.09.2020 14:00:00.000 GMT-0400,338.902,339.393,337.942,338.703,175.4093
14.09.2020 15:00:00.000 GMT-0400,338.703,339.832,337.552,338.453,222.067
15.09.2020 09:00:00.000 GMT-0400,341.122,342.023,341.062,341.623,106.883
15.09.2020 10:00:00.000 GMT-0400,341.632,341.993,340.612,341.522,164.7305
15.09.2020 11:00:00.000 GMT-0400,341.502,341.883,341.132,341.302,111.64
15.09.2020 12:00:00.000 GMT-0400,341.322,341.753,341.273,341.692,78.568
15.09.2020 13:00:00.000 GMT-0400,341.693,341.953,341.132,341.163,89.1245
15.09.2020 14:00:00.000 GMT-0400,341.183,341.233,340.452,340.863,121.6895
15.09.2020 15:00:00.000 GMT-0400,340.863,340.902,339.032,340.153,177.4035
16.09.2020 09:00:00.000 GMT-0400,341.563,341.723,340.733,341.423,106.043
16.09.2020 10:00:00.000 GMT-0400,341.412,341.803,340.333,341.062,185.6335
16.09.2020 11:00:00.000 GMT-0400,341.062,342.363,341.022,341.683,116.6025
16.09.2020 12:00:00.000 GMT-0400,341.703,341.963,341.023,341.203,104.934
16.09.2020 13:00:00.000 GMT-0400,341.202,341.423,340.422,341.252,124.393
16.09.2020 14:00:00.000 GMT-0400,341.253,343.063,340.892,341.572,220.614
16.09.2020 15:00:00.000 GMT-0400,341.563,341.943,338.543,338.822,292.7005
17.09.2020 09:00:00.000 GMT-0400,333.562,335.373,333.182,335.173,161.012
17.09.2020 10:00:00.000 GMT-0400,335.173,337.263,334.843,336.332,292.025
17.09.2020 11:00:00.000 GMT-0400,336.333,337.713,334.923,335.192,237.6105
17.09.2020 12:00:00.000 GMT-0400,335.182,335.463,333.002,334.513,256.4525
17.09.2020 13:00:00.000 GMT-0400,334.522,334.952,333.583,334.402,200.444
17.09.2020 14:00:00.000 GMT-0400,334.412,335.323,333.333,334.022,179.862
17.09.2020 15:00:00.000 GMT-0400,334.042,336.032,333.013,335.883,248.816
18.09.2020 09:00:00.000 GMT-0400,335.353,335.492,333.062,333.923,134.544
18.09.2020 10:00:00.000 GMT-0400,333.943,334.992,332.552,332.813,239.873
18.09.2020 11:00:00.000 GMT-0400,332.802,333.372,331.872,333.022,225.7645
18.09.2020 12:00:00.000 GMT-0400,333.012,333.353,330.582,330.913,214.6
18.09.2020 13:00:00.000 GMT-0400,330.923,331.132,327.982,329.982,220.5055
18.09.2020 14:00:00.000 GMT-0400,329.973,330.553,329.103,330.533,190.1785
18.09.2020 15:00:00.000 GMT-0400,330.542,331.583,330.342,330.603,198.9145
21.09.2020 09:00:00.000 GMT-0400,325.743,326.543,323.692,325.263,174.3405
21.09.2020 10:00:00.000 GMT-0400,325.283,325.603,321.742,322.693,328.801
21.09.2020 11:00:00.000 GMT-0400,322.702,323.863,321.903,323.642,261.189
21.09.2020 12:00:00.000 GMT-0400,323.632,324.553,323.013,323.273,238.4885
21.09.2020 13:00:00.000 GMT-0400,323.273,324.813,322.653,323.653,189.0185
21.09.2020 14:00:00.000 GMT-0400,323.663,323.902,322.182,323.423,213.1685
21.09.2020 15:00:00.000 GMT-0400,323.433,327.093,323.312,327.042,214.4005
22.09.2020 09:00:00.000 GMT-0400,328.592,329.163,327.023,327.483,141.151
22.09.2020 10:00:00.000 GMT-0400,327.473,328.973,326.292,326.353,241.869
22.09.2020 11:00:00.000 GMT-0400,326.392,327.723,325.873,327.632,220.916
22.09.2020 12:00:00.000 GMT-0400,327.623,328.303,326.932,327.312,159.3015
22.09.2020 13:00:00.000 GMT-0400,327.303,329.133,327.172,329.092,129.0465
22.09.2020 14:00:00.000 GMT-0400,329.102,329.873,329.052,329.212,153.774
22.09.2020 15:00:00.000 GMT-0400,329.223,330.913,328.932,330.323,187.0835
23.09.2020 09:00:00.000 GMT-0400,330.902,331.213,329.712,329.832,133.886
23.09.2020 10:00:00.000 GMT-0400,329.823,330.262,328.522,329.092,240.705
23.09.2020 11:00:00.000 GMT-0400,329.103,329.683,327.443,327.523,223.8645
23.09.2020 12:00:00.000 GMT-0400,327.512,328.703,327.132,328.673,191.43
23.09.2020 13:00:00.000 GMT-0400,328.662,328.742,326.652,327.003,155.0665
23.09.2020 14:00:00.000 GMT-0400,327.013,327.023,323.442,323.652,256.1685
23.09.2020 15:00:00.000 GMT-0400,323.643,324.023,322.112,322.673,307.3265
24.09.2020 09:00:00.000 GMT-0400,321.233,322.843,319.813,322.193,165.874
24.09.2020 10:00:00.000 GMT-0400,322.203,324.663,321.252,323.172,327.891
24.09.2020 11:00:00.000 GMT-0400,323.153,324.553,321.882,324.522,278.204
24.09.2020 12:00:00.000 GMT-0400,324.532,325.323,323.523,325.103,233.598
24.09.2020 13:00:00.000 GMT-0400,325.093,326.803,325.022,325.802,215.1115
24.09.2020 14:00:00.000 GMT-0400,325.803,326.073,322.862,322.973,248.715
24.09.2020 15:00:00.000 GMT-0400,322.982,324.292,321.862,323.522,302.1575
25.09.2020 09:00:00.000 GMT-0400,322.583,323.693,322.172,323.533,168.502
25.09.2020 10:00:00.000 GMT-0400,323.512,325.302,321.652,324.832,287.958
25.09.2020 11:00:00.000 GMT-0400,324.823,325.863,324.233,324.342,220.381
25.09.2020 12:00:00.000 GMT-0400,324.342,325.822,324.332,325.692,165.1655
25.09.2020 13:00:00.000 GMT-0400,325.702,327.113,325.423,326.932,153.8565
25.09.2020 14:00:00.000 GMT-0400,326.922,328.143,326.862,328.103,143.238
25.09.2020 15:00:00.000 GMT-0400,328.092,329.592,328.012,328.722,198.774
28.09.2020 09:00:00.000 GMT-0400,333.232,333.862,332.153,332.773,136.094
28.09.2020 10:00:00.000 GMT-0400,332.773,334.593,332.323,333.113,234.643
28.09.2020 11:00:00.000 GMT-0400,333.102,334.273,333.012,333.702,190.5535
28.09.2020 12:00:00.000 GMT-0400,333.713,334.242,333.133,334.203,132.922
28.09.2020 13:00:00.000 GMT-0400,334.213,334.812,333.823,334.633,86.1385
28.09.2020 14:00:00.000 GMT-0400,334.643,334.963,334.192,334.732,116.989
28.09.2020 15:00:00.000 GMT-0400,334.743,334.802,333.572,334.222,176.8135
29.09.2020 09:00:00.000 GMT-0400,333.983,334.443,333.442,333.892,135.95
29.09.2020 10:00:00.000 GMT-0400,333.902,334.773,332.662,332.963,221.1865
29.09.2020 11:00:00.000 GMT-0400,332.982,333.362,331.812,332.173,177.3335
29.09.2020 12:00:00.000 GMT-0400,332.173,332.763,331.732,332.702,136.5025
29.09.2020 13:00:00.000 GMT-0400,332.703,333.533,331.632,333.273,119.848
29.09.2020 14:00:00.000 GMT-0400,333.283,333.903,332.942,333.343,130.051
29.09.2020 15:00:00.000 GMT-0400,333.342,333.783,332.382,332.382,155.5065
30.09.2020 09:00:00.000 GMT-0400,333.142,335.232,333.062,335.072,139.8225
30.09.2020 10:00:00.000 GMT-0400,335.083,336.613,335.022,335.882,238.0855
30.09.2020 11:00:00.000 GMT-0400,335.862,337.132,335.672,336.822,165.712
30.09.2020 12:00:00.000 GMT-0400,336.833,337.593,336.792,337.082,115.046
30.09.2020 13:00:00.000 GMT-0400,337.083,337.533,336.232,337.522,121.613
30.09.2020 14:00:00.000 GMT-0400,337.533,338.303,334.213,335.902,237.975
30.09.2020 15:00:00.000 GMT-0400,335.893,336.343,332.882,334.773,307.5195
01.10.2020 09:00:00.000 GMT-0400,337.693,338.723,336.672,336.773,133.203
01.10.2020 10:00:00.000 GMT-0400,336.752,337.423,335.592,336.692,232.409
01.10.2020 11:00:00.000 GMT-0400,336.672,337.633,335.803,337.212,227.2905
01.10.2020 12:00:00.000 GMT-0400,337.213,337.403,336.252,337.152,154.6835
01.10.2020 13:00:00.000 GMT-0400,337.163,337.663,335.882,336.272,152.041
01.10.2020 14:00:00.000 GMT-0400,336.263,337.213,335.033,336.973,218.232
01.10.2020 15:00:00.000 GMT-0400,336.963,337.453,335.822,337.043,185.3355
02.10.2020 09:00:00.000 GMT-0400,331.732,334.402,331.212,334.062,162.301
02.10.2020 10:00:00.000 GMT-0400,334.053,335.363,333.632,334.543,255.969
02.10.2020 11:00:00.000 GMT-0400,334.523,335.353,332.702,332.803,229.3013
02.10.2020 12:00:00.000 GMT-0400,332.802,335.923,331.972,335.433,267.094
02.10.2020 13:00:00.000 GMT-0400,335.422,335.853,333.862,334.512,231.8873
02.10.2020 14:00:00.000 GMT-0400,334.493,335.693,334.462,335.222,210.9085
02.10.2020 15:00:00.000 GMT-0400,335.222,335.583,333.682,333.902,231.904
05.10.2020 09:00:00.000 GMT-0400,336.092,337.233,336.072,336.593,110.5835
05.10.2020 10:00:00.000 GMT-0400,336.633,338.573,336.633,338.263,137.7202
05.10.2020 11:00:00.000 GMT-0400,338.263,338.863,338.162,338.442,120.73
05.10.2020 12:00:00.000 GMT-0400,338.433,338.693,338.262,338.622,79.3863
05.10.2020 13:00:00.000 GMT-0400,338.632,338.763,337.732,337.853,82.9715
05.10.2020 14:00:00.000 GMT-0400,337.842,339.203,337.533,339.172,93.5167
05.10.2020 15:00:00.000 GMT-0400,339.162,339.963,338.943,339.713,121.423
06.10.2020 09:00:00.000 GMT-0400,339.933,340.273,339.072,339.422,114.865
06.10.2020 10:00:00.000 GMT-0400,339.413,340.572,339.092,339.933,181.6228
06.10.2020 11:00:00.000 GMT-0400,339.932,340.193,338.673,338.942,179.1203
06.10.2020 12:00:00.000 GMT-0400,338.932,340.402,338.912,340.333,124.523
06.10.2020 13:00:00.000 GMT-0400,340.333,341.002,340.212,340.473,117.0257
06.10.2020 14:00:00.000 GMT-0400,340.472,342.173,335.732,337.073,175.6395
06.10.2020 15:00:00.000 GMT-0400,337.083,337.143,334.402,334.992,359.9085
07.10.2020 09:00:00.000 GMT-0400,338.122,339.523,338.112,339.012,119.7398
07.10.2020 10:00:00.000 GMT-0400,339.003,339.782,338.383,339.492,205.2315
07.10.2020 11:00:00.000 GMT-0400,339.482,339.893,339.172,339.403,146.463
07.10.2020 12:00:00.000 GMT-0400,339.413,339.653,338.523,339.583,138.085
07.10.2020 13:00:00.000 GMT-0400,339.593,340.853,339.572,340.383,96.628
07.10.2020 14:00:00.000 GMT-0400,340.392,341.393,340.252,341.243,118.5853
07.10.2020 15:00:00.000 GMT-0400,341.252,341.652,340.733,340.743,133.6602
08.10.2020 09:00:00.000 GMT-0400,342.853,343.213,342.312,343.162,113.05
08.10.2020 10:00:00.000 GMT-0400,343.172,343.573,342.312,343.013,186.961
08.10.2020 11:00:00.000 GMT-0400,343.002,343.513,341.873,342.452,180.0988
08.10.2020 12:00:00.000 GMT-0400,342.442,343.492,342.392,343.342,105.5835
08.10.2020 13:00:00.000 GMT-0400,343.343,343.402,342.872,342.923,98.5827
08.10.2020 14:00:00.000 GMT-0400,342.912,343.673,342.802,343.523,82.48
08.10.2020 15:00:00.000 GMT-0400,343.513,343.863,343.032,343.733,125.0697
09.10.2020 09:00:00.000 GMT-0400,345.593,346.102,345.123,345.562,91.6428
09.10.2020 10:00:00.000 GMT-0400,345.573,345.702,344.893,345.572,128.9295
09.10.2020 11:00:00.000 GMT-0400,345.583,347.193,345.562,346.993,117.7505
09.10.2020 12:00:00.000 GMT-0400,346.983,347.353,346.542,346.693,121.8518
09.10.2020 13:00:00.000 GMT-0400,346.682,346.923,346.403,346.923,86.0277
09.10.2020 14:00:00.000 GMT-0400,346.913,346.923,345.972,346.362,89.8678
